Python;Java;C++;JavaScript;C#;PHP;Ruby;Swift;Go;Rust;Others;Software_Development_Experience;Database_Management;Networking_Skills;Web_Development_Experience;Communication_Skills;Problem_Solving_Abilities;Teamwork_Collaboration;Time_Management;Adaptability;Leadership_Experience;Career_Goals
0;8;9;5;1;9;8;6;1;0;7;2;7;9;7;7;2;4;3;7;Yes;Network Administrator
2;5;6;0;2;9;0;0;2;7;2;0;7;4;6;0;3;8;4;1;Yes;Technical Support Engineer
2;3;7;0;1;9;1;4;6;6;2;0;2;3;8;0;5;8;9;8;Yes;Software Developer
8;3;1;9;5;9;6;7;4;8;7;4;3;7;0;4;2;1;8;5;No;Quality Assurance Engineer
2;8;2;7;1;1;9;0;7;6;8;1;8;8;0;9;3;4;9;2;Yes;Research Scientist
6;8;5;7;0;8;7;4;3;1;4;1;7;4;5;6;9;0;5;0;Yes;Artificial Intelligence Engineer
5;8;1;7;5;0;9;8;2;5;0;7;8;8;0;0;5;0;2;4;No;Cybersecurity Analyst
3;5;1;3;1;8;4;7;8;5;7;3;8;2;5;4;5;8;9;1;No;Mobile App Developer
3;3;8;5;4;5;8;5;9;6;8;1;0;3;8;8;6;6;4;6;Yes;Cybersecurity Analyst
9;0;3;5;3;8;9;4;3;1;7;5;7;4;2;8;0;8;7;6;No;Quality Assurance Engineer
2;9;5;4;7;2;0;0;1;6;2;3;8;5;9;5;8;2;9;9;Yes;Computer Systems Manager
9;8;4;2;1;6;3;5;1;0;9;0;5;8;3;8;5;6;0;1;Yes;Digital Marketing Specialist
5;1;0;8;6;8;8;7;4;0;3;4;2;7;8;3;6;6;0;8;No;Computer Programmer
3;0;9;1;8;3;1;3;4;4;9;0;0;7;9;7;7;3;2;7;Yes;Computer and Information Systems Manager
0;2;6;3;9;3;6;0;3;4;6;6;0;1;9;0;8;1;9;1;Yes;Computer Science Teacher
4;0;7;4;3;6;0;9;9;2;8;0;6;6;3;7;0;1;2;7;No;Mobile App Developer
9;8;3;1;0;8;9;1;5;0;2;7;1;2;0;7;7;9;5;9;Yes;Computer and Information Research Scientist
5;4;6;8;3;9;4;0;5;4;9;9;6;2;2;5;9;0;1;9;No;Mobile App Developer
1;3;9;8;5;4;0;5;7;9;2;5;4;1;2;4;1;0;7;4;No;Computer Science Teacher
2;4;1;3;8;4;6;5;3;9;8;8;5;8;1;7;2;2;3;4;No;Cloud Architect
0;8;8;8;8;7;9;3;3;2;0;3;9;9;3;4;9;1;6;2;Yes;Computer Science Teacher
4;4;3;1;2;5;2;7;0;6;1;8;5;0;6;3;3;8;0;5;Yes;Artificial Intelligence Engineer
3;5;7;3;5;5;1;6;2;8;8;4;1;0;1;1;6;4;4;8;No;IT Project Manager
3;5;0;8;2;7;6;1;1;5;0;1;3;9;1;6;4;1;7;5;No;Front End Developer
1;8;0;9;8;0;8;9;9;0;2;1;5;6;1;0;1;0;6;2;Yes;Software Engineer
6;2;3;0;8;9;8;7;9;8;0;0;0;6;5;6;8;2;8;9;Yes;Software Tester
6;6;9;9;8;8;9;5;4;8;1;8;3;1;6;7;2;1;6;0;No;Web Developer
8;7;3;9;6;8;8;5;7;3;9;3;6;4;1;3;3;1;9;2;Yes;Web Developer
3;1;5;8;4;3;0;0;7;8;4;3;3;9;5;1;4;4;0;6;No;Computer Systems Manager
2;5;4;7;1;8;3;7;3;6;6;2;1;5;4;4;8;5;6;8;No;Quality Assurance Engineer
7;5;0;8;2;5;3;8;2;8;0;3;9;3;8;8;6;4;2;1;No;Cloud Architect
5;5;4;1;3;0;7;9;0;1;1;5;1;8;6;9;3;5;8;0;Yes;Digital Marketing Specialist
2;1;5;8;2;8;5;4;6;1;4;1;8;2;7;5;8;8;1;7;Yes;Cloud Architect
3;8;9;8;5;2;0;2;7;1;6;5;3;4;8;3;4;8;2;4;Yes;Computer Systems Manager
3;6;0;8;3;2;1;3;1;0;4;0;3;8;5;2;8;4;7;6;Yes;DevOps Engineer
7;9;9;4;5;0;6;5;3;8;5;8;3;7;8;3;0;5;3;1;Yes;Digital Marketing Specialist
8;9;4;5;2;9;4;2;0;8;4;3;7;6;2;9;5;1;5;2;No;Computer and Information Systems Manager
9;7;4;2;4;9;2;8;5;7;3;3;6;1;3;4;7;1;7;8;Yes;Machine Learning Engineer
3;7;9;2;7;8;8;5;8;7;4;3;7;3;6;2;6;9;7;6;No;Artificial Intelligence Engineer
9;2;4;3;2;8;5;2;7;3;1;0;9;9;2;4;4;4;6;7;No;Web Developer
8;0;7;7;5;2;4;9;3;0;9;9;3;0;9;6;1;6;8;7;No;Game Developer
2;3;7;0;5;5;9;1;7;5;0;8;2;3;6;2;8;3;3;4;Yes;Software Developer
4;3;0;7;6;2;6;0;1;7;6;5;7;0;2;3;7;9;2;1;Yes;Back End Developer
9;6;8;4;0;1;3;6;7;3;5;7;9;6;8;4;4;5;7;2;No;Business Intelligence Analyst
4;6;1;1;4;6;1;2;1;7;6;9;9;6;2;5;3;7;9;0;No;Web Developer
8;8;9;1;3;4;1;4;3;5;1;9;0;6;0;8;8;1;9;5;Yes;Cybersecurity Analyst
6;7;3;8;5;1;4;2;9;1;1;5;5;7;6;5;4;3;2;0;Yes;IT Consultant
4;4;5;4;7;6;1;5;3;5;3;9;5;3;6;6;7;1;7;2;Yes;Web Developer
0;4;6;6;1;7;7;8;1;6;3;7;5;8;7;2;1;7;4;1;No;Computer Systems Manager
7;8;8;3;6;8;7;7;5;1;3;1;4;5;9;4;7;8;1;0;No;Front End Developer
8;3;2;5;9;2;1;5;8;2;5;6;9;6;1;0;7;8;3;7;Yes;Back End Developer
1;0;7;4;6;9;1;0;9;0;1;9;2;1;6;2;9;4;1;7;No;Digital Marketing Specialist
5;4;9;8;9;5;3;7;7;5;5;4;2;2;3;9;6;0;5;3;No;Mobile App Developer
2;0;2;3;1;9;0;0;5;1;0;7;5;7;9;1;5;9;3;8;Yes;Embedded Systems Engineer
2;8;5;5;9;5;0;6;4;2;3;4;7;9;9;3;2;9;1;3;Yes;Computer Programmer
9;0;0;2;5;4;4;5;4;4;5;6;0;6;0;6;0;1;1;9;No;IT Sales Professional
4;6;9;3;6;9;9;6;7;0;0;7;4;0;1;7;6;9;1;8;No;Front End Developer
4;3;8;0;7;8;3;1;5;2;9;0;4;1;3;2;8;3;7;1;Yes;DevOps Engineer
9;9;1;7;2;6;7;1;6;6;9;6;3;8;1;8;6;8;4;3;No;Technical Writer
1;4;7;4;0;3;1;6;2;4;4;2;0;1;7;4;6;5;0;4;No;Computer Hardware Engineer
3;7;1;6;7;8;0;3;2;8;6;7;2;2;2;8;5;1;0;6;No;Front End Developer
5;4;1;4;3;4;4;3;6;6;5;3;1;3;4;3;1;7;3;4;No;Data Scientist
3;8;3;3;9;1;3;5;5;8;9;6;7;7;1;8;4;0;5;3;Yes;IT Support Specialist
1;1;9;4;6;1;8;4;5;0;7;6;2;1;1;3;1;1;6;1;Yes;Network Administrator
2;9;4;4;1;0;3;3;1;6;5;5;4;1;0;6;7;7;3;7;Yes;Technical Writer
4;7;7;6;7;3;7;1;0;3;7;0;6;8;8;4;7;1;2;0;No;Digital Marketing Specialist
5;2;1;4;2;6;6;8;2;0;3;9;5;9;7;8;1;4;8;7;No;Computer and Information Research Scientist
7;7;1;5;7;4;6;4;2;1;8;4;7;8;4;5;6;2;8;6;Yes;IT Sales Professional
6;4;5;2;1;2;9;5;3;2;4;3;2;7;9;8;5;8;8;9;No;Game Developer
5;0;1;7;7;8;9;4;5;0;5;6;6;0;4;3;4;3;8;2;Yes;Back End Developer
9;9;2;7;5;4;8;3;9;3;1;1;6;1;7;1;3;8;8;7;Yes;Data Scientist
1;9;0;4;5;2;3;9;6;9;4;1;1;1;8;4;4;8;7;0;Yes;Computer Systems Analyst
4;2;2;2;5;3;7;1;0;6;8;6;4;9;8;0;0;8;9;5;Yes;Research Scientist
2;4;1;2;9;0;6;7;1;4;4;3;6;9;2;4;4;8;0;0;No;Full Stack Developer
0;8;1;3;7;8;2;5;2;9;4;7;9;3;0;1;9;2;2;3;Yes;Full Stack Developer
6;1;2;7;4;5;7;6;1;2;1;9;2;3;3;4;7;8;2;5;Yes;Computer and Information Systems Manager
8;1;2;1;7;1;1;5;6;7;3;0;6;7;9;0;6;9;8;9;No;Software Engineer
2;4;1;5;0;0;5;6;4;3;6;9;1;7;4;9;4;0;5;0;Yes;UI/UX Designer
6;3;5;9;8;4;5;2;2;8;0;5;2;5;6;4;7;0;4;2;Yes;Computer and Information Systems Manager
4;2;7;6;0;4;9;8;5;8;4;6;3;7;7;1;3;6;7;1;No;Systems Analyst
5;0;7;6;6;4;3;1;0;9;6;4;4;7;6;3;7;6;8;2;Yes;Technical Writer
2;0;2;6;4;0;2;3;9;4;2;7;5;9;9;4;2;9;0;1;No;Software Developer
5;5;3;1;9;4;0;7;0;3;6;8;0;4;4;8;1;4;4;7;No;Database Administrator
2;5;4;3;2;8;7;5;7;5;9;4;4;7;0;7;8;3;6;2;No;Technical Writer
2;1;5;2;6;3;9;7;0;9;4;4;1;1;0;6;5;5;4;6;No;Game Developer
0;4;8;3;5;2;1;5;0;2;5;9;6;5;0;2;0;1;6;8;Yes;Cloud Architect
9;5;9;3;8;6;6;0;3;3;6;1;0;3;1;4;8;8;1;9;No;Quality Assurance Engineer
5;7;1;2;4;8;3;0;7;0;8;8;5;8;7;4;4;8;7;9;No;Network Engineer
2;2;8;5;5;7;4;1;7;4;5;6;0;4;6;5;3;0;4;7;Yes;Mobile App Developer
2;3;1;6;0;1;7;3;8;7;8;5;6;3;1;1;6;4;2;8;Yes;Database Administrator
1;4;0;7;0;1;1;1;8;4;2;5;0;9;3;8;5;3;2;6;Yes;Digital Marketing Specialist
5;1;5;0;7;0;0;9;6;1;7;4;4;9;1;7;0;0;4;6;No;Computer Network Architect
3;6;3;7;3;1;2;4;5;2;7;2;4;8;7;1;1;8;2;5;No;Software Developer
2;7;3;1;8;1;8;7;3;6;8;5;5;5;8;3;7;8;1;7;Yes;Cybersecurity Analyst
8;5;5;5;7;4;2;2;7;9;6;7;8;1;4;7;6;6;2;5;No;Back End Developer
9;1;3;5;3;9;5;8;2;3;1;3;8;8;8;9;0;4;7;8;Yes;Game Developer
5;5;3;4;9;6;2;7;1;9;9;0;0;3;5;8;3;5;3;1;Yes;Computer Science Teacher
3;6;8;0;0;6;6;4;6;4;3;0;5;1;0;9;4;4;8;7;Yes;Game Developer
1;6;5;8;6;0;4;9;9;3;4;2;1;3;5;7;7;3;3;2;Yes;Front End Developer
6;3;5;6;5;5;0;4;0;2;4;5;3;0;3;1;6;6;6;9;Yes;Quality Assurance Engineer
9;6;3;9;2;8;2;7;9;2;6;2;3;5;1;5;2;1;1;6;No;Technical Writer
8;0;0;1;3;3;4;0;1;3;8;4;1;6;2;6;4;2;0;5;No;Computer and Information Systems Manager
2;7;1;3;4;0;8;2;4;8;0;2;0;4;0;4;2;4;4;5;Yes;Software Tester
9;1;4;0;9;7;2;9;3;3;9;3;2;7;1;9;6;9;7;5;No;Back End Developer
7;8;1;4;1;5;6;7;4;4;7;1;6;9;5;8;6;3;2;9;No;Technical Writer
9;1;0;6;8;3;9;5;3;3;1;9;7;1;0;1;6;2;2;5;No;Computer Science Teacher
4;9;5;2;6;3;5;2;2;4;6;5;7;6;9;7;8;7;5;1;Yes;Data Scientist
3;8;7;5;1;1;3;2;8;6;2;8;8;3;0;2;8;0;0;0;No;IT Support Specialist
9;6;8;0;9;5;7;2;6;2;5;1;9;8;8;3;7;4;4;3;Yes;IT Support Specialist
8;0;1;0;8;3;9;1;6;3;5;5;4;4;2;0;1;8;3;5;Yes;Network Engineer
7;2;5;6;9;5;8;0;9;5;1;9;4;2;9;3;9;7;0;3;No;Computer Programmer
6;8;4;0;2;1;7;1;6;2;1;3;9;4;0;6;5;2;9;1;Yes;Cybersecurity Analyst
7;3;9;0;6;4;2;9;1;3;5;2;9;4;4;0;4;0;3;0;No;Systems Analyst
8;2;5;7;8;0;9;0;4;5;0;7;8;2;6;1;0;8;8;9;No;Data Scientist
4;2;6;3;6;0;2;2;9;9;2;8;9;2;7;7;0;7;3;6;No;Digital Marketing Specialist
6;1;0;7;8;1;5;7;3;1;1;3;1;6;6;8;1;3;2;1;No;UI/UX Designer
5;2;9;8;0;7;5;0;9;4;1;1;0;7;1;8;2;9;1;7;No;Machine Learning Engineer
2;1;2;7;6;1;8;1;7;5;8;5;6;3;3;6;0;7;1;8;No;UI/UX Designer
1;6;0;7;7;8;7;2;1;0;0;0;8;2;4;5;5;0;1;8;Yes;Research Scientist
7;9;0;2;2;3;8;4;6;6;7;2;5;7;5;9;3;3;2;5;No;Blockchain Developer
1;8;7;0;7;6;2;0;1;8;3;1;2;9;6;0;6;0;9;9;Yes;Research Scientist
4;7;1;7;9;5;8;6;2;1;6;3;6;1;0;1;6;6;4;0;Yes;Software Engineer
8;2;7;2;7;7;5;8;9;2;4;6;4;6;9;3;8;1;7;0;No;Computer Hardware Engineer
8;7;5;3;1;2;0;8;4;6;1;2;0;7;6;3;9;2;6;0;No;Digital Marketing Specialist
7;9;9;6;8;8;7;6;8;3;3;5;3;1;6;8;1;0;9;2;Yes;Data Scientist
5;2;3;8;1;4;3;7;7;3;5;3;6;5;3;2;6;6;3;5;No;DevOps Engineer
1;0;6;5;2;1;4;2;4;5;2;8;5;0;9;0;8;9;3;8;No;Software Tester
3;1;5;3;0;0;8;8;4;5;2;5;5;2;2;7;7;9;2;1;No;DevOps Engineer
1;1;1;8;2;2;3;8;9;1;6;8;6;6;0;8;2;8;3;1;No;Quality Assurance Engineer
6;9;1;7;0;4;8;8;7;2;2;8;5;1;9;7;9;8;8;5;No;IT Consultant
8;9;3;7;9;4;4;6;9;4;9;2;4;1;0;0;3;4;8;9;No;Game Developer
5;5;5;9;2;7;4;7;2;3;0;4;5;9;2;9;3;1;1;0;No;Computer Network Architect
9;1;3;5;4;3;0;8;5;0;9;2;1;9;9;9;9;6;6;4;No;Digital Marketing Specialist
9;3;6;2;8;4;1;8;1;2;8;3;1;3;2;5;7;9;2;4;No;Full Stack Developer
2;1;7;6;3;1;8;7;2;8;2;2;2;0;8;6;9;5;7;2;Yes;DevOps Engineer
7;9;7;4;4;1;4;2;0;0;3;7;4;6;7;7;3;2;8;7;No;Front End Developer
2;2;6;2;5;7;4;8;3;2;3;0;2;7;1;4;5;1;9;0;No;Software Engineer
3;8;1;2;5;0;2;8;7;2;4;5;3;8;5;8;8;8;7;7;No;Research Scientist
2;0;3;7;9;9;7;9;4;3;2;3;7;8;6;0;2;0;9;2;Yes;Computer Systems Analyst
8;2;9;7;8;3;4;8;0;9;5;1;6;4;4;9;1;6;8;3;No;Mobile App Developer
1;9;5;1;5;2;4;6;7;7;8;3;6;8;6;3;8;7;9;0;No;Software Tester
1;1;9;3;2;0;0;9;4;3;4;5;0;2;7;0;7;9;9;8;No;Computer Science Teacher
0;6;4;8;7;4;9;5;1;2;5;8;2;8;0;0;4;6;9;2;No;Quality Assurance Engineer
9;1;6;2;2;9;3;6;0;6;2;4;3;8;7;6;4;3;0;1;No;Embedded Systems Engineer
8;1;6;4;4;3;8;8;5;3;8;2;5;6;4;0;6;9;9;6;No;Computer and Information Systems Manager
4;8;6;1;9;0;2;9;5;5;6;6;9;3;6;9;4;9;2;4;No;Mobile App Developer
5;7;0;0;5;2;1;0;3;2;2;4;8;8;7;9;5;3;9;2;No;Cloud Architect
3;0;5;7;5;8;7;0;5;7;0;1;1;9;5;2;1;3;4;0;No;Business Intelligence Analyst
2;5;9;5;2;5;1;0;6;5;6;6;5;1;5;8;9;1;7;3;No;Research Scientist
9;8;6;1;2;5;1;5;5;5;2;0;0;8;1;1;3;8;0;8;No;Data Scientist
3;9;4;2;1;7;9;2;5;3;2;9;5;1;9;0;8;2;6;4;No;Network Administrator
0;0;0;4;1;5;8;3;3;1;1;3;2;8;9;2;6;9;3;3;Yes;Cybersecurity Analyst
9;2;4;0;7;8;5;0;3;4;8;2;1;0;9;9;1;9;5;8;No;Software Engineer
6;2;7;1;4;4;5;4;4;1;0;8;2;9;6;4;5;5;7;3;No;Network Administrator
4;3;7;4;5;8;0;3;7;6;7;0;6;3;2;6;0;8;5;6;No;IT Support Specialist
8;6;5;5;3;2;9;8;5;8;9;4;8;1;6;9;7;0;2;7;Yes;IT Project Manager
8;1;7;8;1;7;3;1;8;0;7;3;7;6;8;5;6;1;8;4;No;DevOps Engineer
8;3;7;7;0;3;2;2;1;0;1;0;1;5;5;0;1;9;1;0;No;Machine Learning Engineer
2;4;2;8;5;3;5;5;4;0;0;3;1;9;6;1;7;9;1;0;No;Cloud Architect
1;3;0;6;0;7;0;3;5;9;3;2;4;4;6;9;4;6;0;9;Yes;Computer Systems Manager
5;0;5;6;0;1;0;3;4;7;2;0;9;3;3;3;0;0;0;8;Yes;Artificial Intelligence Engineer
4;0;1;2;9;6;5;0;9;9;7;6;0;0;9;0;8;8;3;5;No;Business Intelligence Analyst
3;3;0;6;3;1;2;9;1;2;1;2;9;1;3;8;3;1;0;3;No;Data Scientist
9;2;1;1;8;2;1;2;8;7;9;0;2;3;7;3;0;0;9;1;No;Quality Assurance Engineer
5;8;6;1;4;4;2;2;9;9;9;9;0;4;1;2;7;9;6;5;Yes;Digital Marketing Specialist
1;7;4;6;7;4;0;0;2;0;6;7;9;8;8;9;6;6;8;2;Yes;Digital Marketing Specialist
4;9;5;0;9;5;0;0;5;1;6;3;3;8;7;5;3;5;8;0;Yes;Game Developer
0;9;4;9;5;3;3;0;9;0;8;2;9;7;8;6;6;7;8;9;No;Cloud Architect
8;8;0;9;9;0;0;6;0;2;5;6;7;2;0;0;5;3;6;2;No;Computer Programmer
3;4;6;1;9;9;3;3;0;6;1;7;8;2;4;6;7;1;4;2;No;IT Project Manager
7;5;9;5;5;1;4;7;5;2;7;6;8;5;0;8;7;4;0;0;No;Computer and Information Systems Manager
3;6;9;5;0;5;9;9;5;4;2;0;3;9;7;0;5;5;1;2;Yes;Business Intelligence Analyst
8;6;0;0;0;9;4;2;6;9;6;2;8;1;8;8;9;8;1;8;No;IT Project Manager
7;9;2;8;6;0;4;9;6;6;8;5;0;1;9;3;0;1;0;5;Yes;Blockchain Developer
8;3;0;4;4;1;7;8;6;7;8;9;4;7;0;6;4;1;6;9;No;Computer Systems Analyst
0;2;3;4;6;3;6;7;7;0;9;2;8;3;1;3;2;6;4;3;Yes;Quality Assurance Engineer
4;2;4;7;6;2;6;8;5;5;0;1;5;1;6;3;9;0;2;7;Yes;Computer and Information Research Scientist
7;3;3;0;1;5;2;4;2;9;6;3;1;5;3;7;9;4;8;2;No;Business Intelligence Analyst
6;7;5;2;4;5;9;8;1;6;5;0;4;3;4;0;3;4;0;5;Yes;Systems Analyst
6;5;8;1;5;7;7;6;4;6;9;0;4;9;3;0;0;8;5;1;Yes;Back End Developer
1;1;5;5;7;2;0;2;9;0;1;9;4;2;5;5;6;8;3;2;Yes;Technical Support Engineer
9;6;1;4;5;0;3;0;7;7;2;2;0;2;2;3;3;9;3;3;Yes;Cybersecurity Analyst
8;4;9;9;3;3;4;3;9;4;1;2;5;1;7;2;3;2;3;7;Yes;Software Engineer
0;2;7;9;0;0;3;2;6;7;6;7;2;4;3;4;2;6;3;8;No;Technical Support Engineer
0;3;3;1;9;3;9;9;8;4;3;1;0;3;9;8;0;6;9;2;No;UI/UX Designer
9;7;4;9;0;3;1;4;0;7;7;8;0;8;3;5;8;1;6;7;No;Cloud Architect
4;7;9;5;5;9;4;7;5;1;3;3;1;3;8;3;9;9;9;5;No;Software Engineer
4;8;6;5;7;7;8;6;5;6;8;0;4;5;8;7;9;3;8;1;No;Cybersecurity Analyst
0;0;3;6;9;9;1;7;8;0;9;8;0;7;8;6;8;7;5;4;Yes;Network Engineer
4;0;4;4;2;7;5;2;3;6;0;8;5;3;0;4;1;9;0;4;Yes;Blockchain Developer
3;2;5;0;5;2;8;5;3;0;7;6;2;2;5;9;1;6;9;5;No;Computer and Information Systems Manager
7;6;6;6;3;8;7;6;4;7;9;0;0;8;9;5;6;2;1;5;Yes;IT Project Manager
6;0;9;2;8;3;5;4;8;0;9;3;3;6;8;3;4;8;7;0;Yes;Embedded Systems Engineer
9;6;8;1;0;4;2;9;7;3;8;0;2;6;1;1;8;5;2;4;No;Network Administrator
8;6;6;6;3;8;6;1;4;4;5;7;3;1;3;2;5;0;1;9;No;Business Intelligence Analyst
2;7;8;2;0;9;3;2;1;1;5;4;4;1;7;8;7;2;2;7;Yes;Artificial Intelligence Engineer
3;1;4;4;1;2;8;9;5;3;7;1;2;9;9;1;8;8;6;4;Yes;Computer Systems Analyst
9;6;7;1;3;8;1;3;4;5;0;6;5;6;6;2;9;0;8;2;Yes;Software Tester
7;6;8;3;1;9;5;6;3;3;1;0;3;0;1;3;6;0;7;5;Yes;Embedded Systems Engineer
0;0;7;1;9;7;7;8;3;0;7;9;1;7;2;9;1;7;4;3;No;Digital Marketing Specialist
2;3;9;1;9;7;2;8;2;6;2;3;6;8;4;8;7;8;9;3;No;Front End Developer
0;4;3;8;9;6;5;2;2;5;1;3;0;7;9;2;7;8;2;9;No;Cloud Architect
8;5;5;6;6;9;8;6;3;3;2;7;8;5;2;0;2;1;5;2;Yes;Computer and Information Research Scientist
1;8;6;5;1;9;9;9;4;1;5;9;1;1;0;0;8;4;7;4;No;Software Engineer
7;2;5;8;7;3;4;2;8;0;4;8;5;7;4;3;4;2;0;2;No;Systems Analyst
6;1;4;7;5;4;7;2;9;3;6;6;0;0;1;3;8;0;9;7;No;Computer Programmer
5;8;1;6;3;8;4;7;4;0;5;5;4;7;6;3;8;4;4;6;No;IT Support Specialist
1;0;1;5;1;9;1;6;8;6;8;6;8;2;3;3;6;4;2;8;No;Machine Learning Engineer
6;9;0;2;0;0;8;0;7;4;0;5;9;9;3;8;5;1;4;0;Yes;Computer Network Architect
3;3;9;1;4;7;0;4;3;7;1;5;6;0;2;3;0;4;2;9;No;Quality Assurance Engineer
9;3;3;8;7;5;2;9;3;0;6;6;2;6;1;3;6;9;7;4;No;Technical Support Engineer
0;3;2;9;0;1;9;2;9;5;9;4;4;3;8;7;6;9;8;9;No;IT Project Manager
8;0;2;4;6;5;2;6;9;8;7;4;0;7;7;4;6;5;0;7;No;Blockchain Developer
9;7;4;6;7;6;3;2;4;9;2;5;3;1;8;8;7;2;0;0;No;Computer Programmer
2;4;2;8;5;8;7;2;5;5;9;2;4;1;4;1;9;6;7;7;Yes;Database Administrator
7;1;9;0;2;9;3;8;8;9;6;1;3;6;0;0;1;8;8;3;Yes;Software Engineer
3;5;9;4;9;4;6;1;7;6;8;2;3;6;5;3;2;8;2;6;No;UI/UX Designer
0;2;7;5;0;7;7;8;1;4;3;2;3;1;2;0;5;5;3;4;Yes;Computer and Information Systems Manager
6;7;1;6;3;8;2;7;7;0;4;4;2;1;0;3;7;2;2;8;No;Machine Learning Engineer
7;0;0;8;3;0;3;4;7;8;9;1;6;2;4;5;9;6;4;6;Yes;Computer Programmer
5;3;8;4;5;3;7;9;4;4;8;5;4;8;8;9;2;0;5;8;Yes;Quality Assurance Engineer
5;9;8;0;6;8;4;9;2;7;1;2;7;9;9;2;4;2;3;0;No;Software Engineer
4;2;7;1;5;8;5;4;6;0;5;3;7;1;2;8;6;6;8;0;Yes;Computer Systems Manager
1;7;6;5;8;6;5;7;8;9;1;5;6;0;2;1;4;3;9;9;Yes;Back End Developer
4;6;0;1;9;7;4;8;2;5;3;5;3;9;3;0;5;2;8;2;Yes;Quality Assurance Engineer
4;2;0;6;7;4;1;5;5;2;1;4;5;0;6;4;2;2;4;0;Yes;Cybersecurity Analyst
7;8;0;6;7;9;3;6;8;6;5;1;2;4;3;3;9;3;8;1;Yes;Computer Systems Manager
8;1;2;7;7;2;6;5;3;8;9;3;4;6;7;8;6;2;2;4;Yes;Research Scientist
9;2;4;6;8;9;3;5;6;6;9;8;3;1;6;9;4;1;5;9;No;Technical Writer
7;0;5;0;4;9;7;0;2;7;9;9;8;4;3;2;7;8;1;2;No;Software Developer
2;3;5;8;8;9;2;8;0;9;3;5;5;8;4;5;7;6;4;3;No;Software Engineer
7;9;3;6;8;8;6;8;3;6;8;2;2;6;3;3;0;3;5;8;No;IT Project Manager
7;5;3;2;4;6;7;9;2;9;8;0;9;6;1;0;5;8;8;0;Yes;Artificial Intelligence Engineer
3;1;6;8;0;2;9;8;1;1;6;9;3;1;2;0;3;5;2;4;Yes;UI/UX Designer
6;2;5;7;3;7;8;0;2;1;3;7;6;1;9;5;3;2;9;6;Yes;Software Engineer
2;9;5;3;7;9;5;7;0;0;8;6;5;2;6;7;1;8;5;7;No;Cloud Architect
2;4;1;1;9;0;6;5;0;9;8;2;3;2;8;7;7;5;0;4;Yes;Computer and Information Systems Manager
0;6;1;6;4;8;4;1;6;0;9;7;7;5;9;7;8;3;7;9;Yes;Computer Hardware Engineer
6;0;7;5;9;9;3;4;7;6;2;8;7;1;8;4;3;6;4;5;Yes;Computer Systems Manager
5;5;5;5;2;1;3;2;5;1;9;8;1;8;5;0;4;8;3;8;Yes;UI/UX Designer
7;8;7;9;3;9;7;8;3;6;2;7;0;7;4;0;3;7;7;1;No;Network Administrator
3;6;0;1;4;4;6;5;1;8;8;5;6;9;4;8;4;6;5;3;No;Data Scientist
6;8;2;7;2;0;9;5;1;1;7;9;0;3;7;9;3;8;2;4;Yes;Quality Assurance Engineer
9;6;5;9;7;9;8;2;2;1;5;6;6;8;8;6;4;1;3;9;Yes;Computer Programmer
6;7;5;9;6;4;6;1;3;1;4;6;0;9;4;0;7;8;7;9;Yes;Computer Network Architect
8;3;2;4;9;5;7;2;4;0;3;1;2;8;7;5;8;2;6;4;Yes;Computer Science Teacher
8;7;8;6;8;9;0;0;6;7;3;9;9;1;2;9;3;3;0;4;No;Computer Network Architect
3;8;3;9;0;7;1;4;5;6;7;1;5;6;9;2;7;1;6;7;No;Network Administrator
8;2;8;8;4;5;5;0;3;3;8;8;8;1;4;9;1;8;1;6;Yes;Computer and Information Systems Manager
9;6;9;9;5;5;0;4;0;3;2;2;5;8;3;1;8;0;7;9;No;Technical Support Engineer
2;9;7;2;0;6;3;3;9;7;0;4;9;7;2;0;1;2;4;9;No;Full Stack Developer
2;0;1;2;0;5;1;2;2;1;2;9;2;6;3;8;6;7;0;7;No;Computer Network Architect
7;6;0;6;8;4;7;1;2;0;0;1;9;0;5;1;8;8;2;7;Yes;Network Administrator
9;0;9;5;0;1;6;5;9;2;2;5;5;1;2;9;0;3;6;2;Yes;DevOps Engineer
1;9;5;2;7;3;8;1;2;9;5;4;9;9;3;2;7;2;8;9;No;Full Stack Developer
8;6;8;8;0;6;3;8;2;1;0;1;2;7;2;0;4;5;1;3;Yes;Database Administrator
4;3;9;2;5;8;2;4;9;2;4;2;8;4;2;0;2;5;3;6;No;Blockchain Developer
3;0;9;2;9;7;4;6;9;2;1;1;3;1;4;8;3;7;9;8;No;IT Project Manager
9;6;0;9;1;6;5;0;2;3;8;3;9;8;4;4;4;7;2;8;No;Front End Developer
6;1;4;0;5;9;3;9;2;9;4;5;4;8;3;5;5;3;6;0;Yes;Systems Analyst
4;0;2;6;1;6;9;1;4;8;1;1;2;1;6;9;9;7;6;7;Yes;IT Sales Professional
4;3;9;5;7;6;9;0;3;8;7;2;1;7;7;7;3;3;5;3;No;Cybersecurity Analyst
5;8;0;1;5;2;5;5;1;7;3;2;4;4;7;0;8;2;1;6;Yes;Computer Programmer
4;4;7;6;3;0;3;4;3;8;0;7;3;7;8;2;2;1;4;6;No;Software Engineer
3;2;2;3;5;0;4;6;1;5;5;7;5;6;7;0;9;3;4;9;Yes;IT Project Manager
8;0;0;2;3;8;7;3;3;9;2;5;5;2;2;7;2;7;4;5;Yes;Computer Science Teacher
